HITID	URL	image1	address	LISTING_ID	Worker	Answer	Date
34R3P23QHS1KM3FVTMWZ603H9N4HW3	http://www.movoto.com/sunnyvale-ca/161-leota-ave-sunnyvale-ca-94086-100_81400096/	http://100.mlsimages.movoto.com/096/81400096_0.jpg	161 Leota Ave	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 02:58:01 UTC 2014
3J94SKDEKIP9X4V9BPQ0PFB6XY75D1	http://www.movoto.com/sunnyvale-ca/313-jackson-st-sunnyvale-ca-94085-100_81422551/	http://100.mlsimages.movoto.com/051/81422551_0.jpg	313 Jackson St	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 02:58:50 UTC 2014
3J06WJ78HNKCPFAA8187ZZBCATDVVX	http://www.movoto.com/sunnyvale-ca/898-birch-ave-sunnyvale-ca-94086-100_81408432/	http://100.mlsimages.movoto.com/032/81408432_0.jpg	898 Birch Ave	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 02:58:30 UTC 2014
3VCK0Q0PO5EJO90L3DYR4PR9UUZ0NU	http://www.movoto.com/cupertino-ca/10368-lozano-ln-cupertino-ca-95014-100_81343102/	http://100.mlsimages.movoto.com/002/81343102_0.jpg	10368 Lozano Ln	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 02:59:10 UTC 2014
37OPIVELUU3NFQCSSH07OB6QH42HAT	http://www.movoto.com/sunnyvale-ca/795-n-fair-oaks-ave-5-sunnyvale-ca-94085-100_81409672/	http://100.mlsimages.movoto.com/072/81409672_0.jpg	795 N Fair Oaks Ave #5	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:00:11 UTC 2014
3VI0PC2ZAYK93K6874NBSSEPUBOXO0	http://www.movoto.com/sunnyvale-ca/836-piper-ave-sunnyvale-ca-94087-100_81434661/	http://100.mlsimages.movoto.com/061/81434661_0.jpg	836 Piper Ave	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:00:30 UTC 2014
38XPGNCKHT0DV2RVO57KQ9BZX9GV4L	http://www.movoto.com/sunnyvale-ca/750-lakemuir-dr-sunnyvale-ca-94089-100_81404126/	http://100.mlsimages.movoto.com/026/81404126_0.jpg	750 Lakemuir Dr	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 02:59:29 UTC 2014
306W7JMRYYYZ5PGRVR6X69XXW3W8BZ	http://www.movoto.com/sunnyvale-ca/1366-bobwhite-ave-sunnyvale-ca-94087-100_81428607/	http://100.mlsimages.movoto.com/007/81428607_0.jpg	1366 Bobwhite Ave	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 02:59:03 UTC 2014
375VMB7D4JJL9SQOI99UEOFB2KDDIJ	http://www.movoto.com/sunnyvale-ca/598-ironwood-ter-1-sunnyvale-ca-94086-100_81402973/	http://100.mlsimages.movoto.com/073/81402973_0.jpg	598 Ironwood TER #1	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:00:42 UTC 2014
3VLL1PIENQOY8F6N8MBWPDU02BLZOY	http://www.movoto.com/sunnyvale-ca/155-w-duane-ave-sunnyvale-ca-94085-100_81426145/	http://100.mlsimages.movoto.com/045/81426145_0.jpg	155 W Duane Ave	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:01:00 UTC 2014
37VUR2VJ6AP04UOCA6TD2JG70IRC1R	http://www.movoto.com/sunnyvale-ca/947-erica-dr-sunnyvale-ca-94086-100_81424429/	http://100.mlsimages.movoto.com/029/81424429_0.jpg	947 Erica Dr	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:01:04 UTC 2014
3I7KR83SNAD0CX3V6WP458BY33NK9K	http://www.movoto.com/sunnyvale-ca/686-borregas-ave-sunnyvale-ca-94085-100_81435607/	http://100.mlsimages.movoto.com/007/81435607_0.jpg	686 Borregas Ave	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:00:48 UTC 2014
3CZH926SICEWTR59TFIAQ5NDXEEE4Z	http://www.movoto.com/sunnyvale-ca/661-winggate-dr-sunnyvale-ca-94087-100_81427451/	http://100.mlsimages.movoto.com/051/81427451_0.jpg	661 Winggate Dr	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:01:34 UTC 2014
3L4YG5VW9NS41HA2QV8JNRZYAF5DDH	http://www.movoto.com/cupertino-ca/10171-carmen-rd-cupertino-ca-95014-100_81410505/	http://100.mlsimages.movoto.com/005/81410505_0.jpg	10171 Carmen Rd	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:01:52 UTC 2014
3538U0YQ1FU3H9M1OCXXYIG7VFX3FL	http://www.movoto.com/cupertino-ca/10325-dempster-ave-cupertino-ca-95014-100_81416211/	http://100.mlsimages.movoto.com/011/81416211_0.jpg	10325 Dempster Ave	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:02:52 UTC 2014
3TFJJUELSHP7TF68TATR72QCSO5C28	http://www.movoto.com/sunnyvale-ca/125-connemara-way-85-sunnyvale-ca-94087-100_81421747/	http://100.mlsimages.movoto.com/047/81421747_0.jpg	125 Connemara Way #85	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:02:30 UTC 2014
3D42WVSDH8V4XCJPDXQNOCCK4GRYFL	http://www.movoto.com/cupertino-ca/18881-tilson-ave-cupertino-ca-95014-100_81419213/	http://100.mlsimages.movoto.com/013/81419213_0.jpg	18881 Tilson Ave	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:02:38 UTC 2014
3MQY1YVHS3KOJAE2FAXWWIKUA342BQ	http://www.movoto.com/sunnyvale-ca/1217-palamos-ave-sunnyvale-ca-94089-100_81421156/	http://100.mlsimages.movoto.com/056/81421156_0.jpg	1217 Palamos Ave	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:03:26 UTC 2014
37Y5RYYI0P5O1CY1EL4KCXOQR0RXSX	http://www.movoto.com/cupertino-ca/10777-farallone-dr-cupertino-ca-95014-100_81421350/	http://100.mlsimages.movoto.com/050/81421350_0.jpg	10777 Farallone Dr	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:03:42 UTC 2014
3XEIP58NL0NQ2U3QVUV4XWQ676GZLH	http://www.movoto.com/sunnyvale-ca/809-springfield-ter-sunnyvale-ca-94087-100_81425435/	http://100.mlsimages.movoto.com/035/81425435_0.jpg	809 Springfield TER	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:03:48 UTC 2014
322ZSN9Z5GKYIAN6JA75PRNE0O04TE	http://www.movoto.com/sunnyvale-ca/224-e-red-oak-dr-n-sunnyvale-ca-94086-100_81414485/	http://100.mlsimages.movoto.com/085/81414485_0.jpg	224 E Red Oak Dr #n	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:03:36 UTC 2014
3E24UO25QZQWK5MC6HELSF15X7Q6OG	http://www.movoto.com/sunnyvale-ca/880-e-fremont-ave-422-sunnyvale-ca-94087-100_81428020/	http://100.mlsimages.movoto.com/020/81428020_0.jpg	880 E Fremont Ave #422	sunnyvale	A18IJ8C5SL628I	2 Star	Fri Nov 14 03:04:36 UTC 2014
3J5XXLQDHMBSD68ROR21G4JTJ9L3V9	http://www.movoto.com/sunnyvale-ca/1471-hampton-dr-sunnyvale-ca-94087-100_81409773/	http://100.mlsimages.movoto.com/073/81409773_0.jpg	1471 Hampton Dr	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:06:21 UTC 2014
301KG0KX9CLYANHOF27SITNS5GAH2M	http://www.movoto.com/sunnyvale-ca/243-peppermint-tree-ter-5-sunnyvale-ca-94086-100_81406807/	http://100.mlsimages.movoto.com/007/81406807_0.jpg	243 Peppermint Tree TER #5	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:06:43 UTC 2014
33Q5P9PUSPMXZQ9KIH25UD0JDX3CZF	http://www.movoto.com/cupertino-ca/7588-bollinger-rd-cupertino-ca-95014-100_81416762/	http://100.mlsimages.movoto.com/062/81416762_0.jpg	7588 Bollinger Rd	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:06:04 UTC 2014
3PZDSVZ3J5H0NXIMMELTGSHMB6EN4W	http://www.movoto.com/cupertino-ca/20663-cheryl-dr-cupertino-ca-95014-100_81405058/	http://100.mlsimages.movoto.com/058/81405058_0.jpg	20663 Cheryl Dr	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:05:37 UTC 2014
3BVS8WK9Q0VSUVS44DIOJYRBZZ1IBH	http://www.movoto.com/cupertino-ca/10230-johnson-ave-cupertino-ca-95014-100_81423844/	http://100.mlsimages.movoto.com/044/81423844_0.jpg	10230 Johnson Ave	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:08:03 UTC 2014
3Z33IC0JC0MES8X7503B7HMFJ1U9VV	http://www.movoto.com/cupertino-ca/20366-via-volante-cupertino-ca-95014-100_81424155/	http://100.mlsimages.movoto.com/055/81424155_0.jpg	20366 Via Volante	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:08:25 UTC 2014
37OPIVELUU3NFQCSSH07OB6QH41AHL	http://www.movoto.com/cupertino-ca/7614-de-foe-dr-cupertino-ca-95014-100_81422684/	http://100.mlsimages.movoto.com/084/81422684_0.jpg	7614 De Foe Dr	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:07:49 UTC 2014
3T2EL38U0MKCOWJOMHFFHX9P9C6XQ8	http://www.movoto.com/sunnyvale-ca/1279-palamos-ave-sunnyvale-ca-94089-100_81415772/	http://100.mlsimages.movoto.com/072/81415772_0.jpg	1279 Palamos Ave	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:07:41 UTC 2014
3NCN4N1H1GHK8W3V1TVGO6NSLYWBNR	http://www.movoto.com/sunnyvale-ca/831-s-wolfe-rd-sunnyvale-ca-94086-100_81424873/	http://100.mlsimages.movoto.com/073/81424873_0.jpg	831 S Wolfe Rd	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:08:35 UTC 2014
3LAZVA75NIR8243BJF2I22KTH2N2OU	http://www.movoto.com/sunnyvale-ca/953-san-saba-ct-sunnyvale-ca-94085-100_81425130/	http://100.mlsimages.movoto.com/030/81425130_0.jpg	953 San Saba Ct	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:09:23 UTC 2014
37SDSEDIN92YSRYZTUD80XKOAR581G	http://www.movoto.com/sunnyvale-ca/1108-robin-ct-sunnyvale-ca-94087-100_81423528/	http://100.mlsimages.movoto.com/028/81423528_0.jpg	1108 Robin Ct	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:09:30 UTC 2014
3Q7TKIAPOTANZTYU3C676473JO7LD5	http://www.movoto.com/sunnyvale-ca/621-e-el-camino-real-102-sunnyvale-ca-94087-100_81409959/	http://100.mlsimages.movoto.com/059/81409959_0.jpg	621 E El Camino Real #102	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:09:09 UTC 2014
3K1H3NEY7LZ7D1KTSL9RTC2VN7LDGR	http://www.movoto.com/sunnyvale-ca/416-toyama-dr-sunnyvale-ca-94089-100_81419677/	http://100.mlsimages.movoto.com/077/81419677_0.jpg	416 Toyama Dr	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:10:24 UTC 2014
3RBI0I35XE39H03WT2PLN3NN1QN3YI	http://www.movoto.com/cupertino-ca/22734-majestic-oak-way-cupertino-ca-95014-100_81424359/	http://100.mlsimages.movoto.com/059/81424359_0.jpg	22734 Majestic Oak Way	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:10:48 UTC 2014
37PGLWGSJT6TNYWYAQVHI1A1MTAKI3	http://www.movoto.com/sunnyvale-ca/1062-w-knickerbocker-dr-sunnyvale-ca-94087-100_81412343/	http://100.mlsimages.movoto.com/043/81412343_0.jpg	1062 W Knickerbocker Dr	sunnyvale	AWISGDFIKTX85	3 Star - Avg.	Fri Nov 14 03:11:14 UTC 2014
3SCKNODZ0XGX6K05OCJ0J41W2847N0	http://www.movoto.com/cupertino-ca/7778-lilac-way-cupertino-ca-95014-100_81429249/	http://100.mlsimages.movoto.com/049/81429249_0.jpg	7778 Lilac Way	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:11:51 UTC 2014
34KYK9TV2R8HO9V09PC2N0XY8X4BS3	http://www.movoto.com/cupertino-ca/20731-hanford-dr-cupertino-ca-95014-100_81419661/	http://100.mlsimages.movoto.com/061/81419661_0.jpg	20731 Hanford Dr	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:12:00 UTC 2014
31D0ZWOD0AZC4Q6WU9TMIJ79VNZA0J	http://www.movoto.com/sunnyvale-ca/827-mango-ave-sunnyvale-ca-94087-100_81401901/	http://100.mlsimages.movoto.com/001/81401901_0.jpg	827 Mango Ave	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:13:29 UTC 2014
3LG268AV3863UX774RENYYYNPSWRET	http://www.movoto.com/sunnyvale-ca/764-limerick-ct-sunnyvale-ca-94087-100_81413985/	http://100.mlsimages.movoto.com/085/81413985_0.jpg	764 Limerick Ct	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:12:44 UTC 2014
30UZJB2POHCBFCTCI0KOC6PU6LJ352	http://www.movoto.com/sunnyvale-ca/510-cottage-grove-ter-sunnyvale-ca-94087-100_81342356/	http://100.mlsimages.movoto.com/056/81342356_0.jpg	510 Cottage Grove TER	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:13:37 UTC 2014
3H781YYV6TIGACKZ8GJIYDZ5DDVETV	http://www.movoto.com/sunnyvale-ca/884-tartarian-way-sunnyvale-ca-94087-100_81434150/	http://100.mlsimages.movoto.com/050/81434150_0.jpg	884 Tartarian Way	sunnyvale	AWISGDFIKTX85	3 Star - Avg.	Fri Nov 14 03:15:22 UTC 2014
3EKZL9T8Y8MB859QCVWYU6WEH7NHCV	http://www.movoto.com/sunnyvale-ca/1057-saginaw-ter-301-sunnyvale-ca-94089-100_81428437/	http://100.mlsimages.movoto.com/037/81428437_0.jpg	1057 Saginaw TER #301	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:16:01 UTC 2014
379OL9DBSSEVW2SCABQVEGQ91IW9Y4	http://www.movoto.com/sunnyvale-ca/1480-mistaya-ct-sunnyvale-ca-94087-100_81414351/	http://100.mlsimages.movoto.com/051/81414351_0.jpg	1480 Mistaya Ct	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:18:13 UTC 2014
3TC2K6WK9G25HCGVCYDM5GUT2XJ82X	http://www.movoto.com/sunnyvale-ca/1351-belleville-way-sunnyvale-ca-94087-100_81420622/	http://100.mlsimages.movoto.com/022/81420622_0.jpg	1351 Belleville Way	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:17:47 UTC 2014
34ZTTGSNJXOF26J9HDXTEBLVLMNHQZ	http://www.movoto.com/sunnyvale-ca/838-lois-ave-sunnyvale-ca-94087-100_81414392/	http://100.mlsimages.movoto.com/092/81414392_0.jpg	838 Lois Ave	sunnyvale	AWISGDFIKTX85	3 Star - Avg.	Fri Nov 14 03:18:02 UTC 2014
3SV8KD29L4SFIOL8AUJ3IWDRI6BZKE	http://www.movoto.com/sunnyvale-ca/415-ives-ter-sunnyvale-ca-94087-100_81412345/	http://100.mlsimages.movoto.com/045/81412345_0.jpg	415 Ives TER	sunnyvale	A2BO8M77CS3SGZ	3 Star - Avg.	Fri Nov 14 03:18:23 UTC 2014
37VE3DA4YUHSY0HKYV03JMQWZMNBHI	http://www.movoto.com/sunnyvale-ca/532-anacapa-ter-sunnyvale-ca-94085-100_81404265/	http://100.mlsimages.movoto.com/065/81404265_0.jpg	532 Anacapa TER	sunnyvale	A2BO8M77CS3SGZ	3 Star - Avg.	Fri Nov 14 03:19:28 UTC 2014
3EQPA8A374WK74FQS9JRHHDE3HDJZ1	http://www.movoto.com/sunnyvale-ca/125-connemara-way-53-sunnyvale-ca-94087-100_81411893/	http://100.mlsimages.movoto.com/093/81411893_0.jpg	125 Connemara Way #53	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:19:10 UTC 2014
3JMQI2OLFZ5DNT1FFPMMJWBSOJ7DNZ	http://www.movoto.com/cupertino-ca/21536-monrovia-st-cupertino-ca-95014-100_81414542/	http://100.mlsimages.movoto.com/042/81414542_0.jpg	21536 Monrovia St	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:18:56 UTC 2014
3INZSNUD80QSYRXLEF3H1VG8JUR9DX	http://www.movoto.com/cupertino-ca/10554-lonna-ln-cupertino-ca-95014-100_81413429/	http://100.mlsimages.movoto.com/029/81413429_0.jpg	10554 Lonna Ln	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:19:48 UTC 2014
3G3AJKPCXLSUZWM0TGU4X8FTFQI4Y3	http://www.movoto.com/sunnyvale-ca/1457-hollenbeck-ave-sunnyvale-ca-94087-100_81406768/	http://100.mlsimages.movoto.com/068/81406768_0.jpg	1457 Hollenbeck Ave	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:19:03 UTC 2014
30P8I9JKOILVRLVV2AQUV1HDX5C5V1	http://www.movoto.com/cupertino-ca/10532-n-blaney-ave-cupertino-ca-95014-100_81415566/	http://100.mlsimages.movoto.com/066/81415566_0.jpg	10532 N Blaney Ave	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:19:21 UTC 2014
3VDVA3ILIDFDL64HCSPWSA1MYAIG14	http://www.movoto.com/sunnyvale-ca/1103-reed-ave-d-sunnyvale-ca-94086-100_81405203/	http://100.mlsimages.movoto.com/003/81405203_0.jpg	1103 Reed Ave #d	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:20:28 UTC 2014
3T2HW4QDUV7ITZR7EJ86HPYQYUFC90	http://www.movoto.com/cupertino-ca/19999-stevens-creek-blvd-211-cupertino-ca-95014-100_81408548/	http://100.mlsimages.movoto.com/048/81408548_0.jpg	19999 Stevens Creek BLVD #211	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:20:09 UTC 2014
3EGKVCRQFWSEKV798V4R5MLZPI0BYH	http://www.movoto.com/cupertino-ca/10862-northfield-sq-cupertino-ca-95014-100_81408708/	http://100.mlsimages.movoto.com/008/81408708_0.jpg	10862 Northfield Sq	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:20:37 UTC 2014
3VADEH0UHCXJS3WASUU3IK2NP1IPS1	http://www.movoto.com/cupertino-ca/10558-red-fir-ct-cupertino-ca-95014-100_81426362/	http://100.mlsimages.movoto.com/062/81426362_0.jpg	10558 Red Fir Ct	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:22:51 UTC 2014
3L84EBDQ372KTTMMATGTVHPEEXZKKE	http://www.movoto.com/sunnyvale-ca/939-blair-ave-sunnyvale-ca-94087-100_81411632/	http://100.mlsimages.movoto.com/032/81411632_0.jpg	939 Blair Ave	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:22:27 UTC 2014
3NSM4HLQNRUSFZIC03KNNPDWC9JQQ4	http://www.movoto.com/cupertino-ca/10210-danube-dr-cupertino-ca-95014-100_81416670/	http://100.mlsimages.movoto.com/070/81416670_0.jpg	10210 Danube Dr	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:22:20 UTC 2014
3LEG2HW4UFNEWRQIKCJSF8BFP1W2F8	http://www.movoto.com/cupertino-ca/21120-grenola-dr-cupertino-ca-95014-100_81403789/	http://100.mlsimages.movoto.com/089/81403789_0.jpg	21120 Grenola Dr	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:21:56 UTC 2014
3SR6AEG6W5TOB8AV8NENRXOXKV4YHJ	http://www.movoto.com/sunnyvale-ca/1565-finch-way-sunnyvale-ca-94087-100_81412541/	http://100.mlsimages.movoto.com/041/81412541_0.jpg	1565 Finch Way	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:22:35 UTC 2014
3WRBLBQ2GR8DEHJZG9LWE5ICTICG01	http://www.movoto.com/sunnyvale-ca/1092-el-capitan-ter-sunnyvale-ca-94085-100_81427430/	http://100.mlsimages.movoto.com/030/81427430_0.jpg	1092 El Capitan TER	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:22:07 UTC 2014
3P6ENY9P79W2L8VQ45SK59U9UC6IHX	http://www.movoto.com/sunnyvale-ca/687-montara-ter-sunnyvale-ca-94085-100_81404313/	http://100.mlsimages.movoto.com/013/81404313_0.jpg	687 Montara TER	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:23:11 UTC 2014
3XAOZ9UYRZR4YVYVFOU8MO5O4XRQ19	http://www.movoto.com/cupertino-ca/10264-lockwood-dr-cupertino-ca-95014-100_81424792/	http://100.mlsimages.movoto.com/092/81424792_0.jpg	10264 Lockwood Dr	cupertino	AWISGDFIKTX85	3 Star - Avg.	Fri Nov 14 03:23:14 UTC 2014
3EQVJH0T40LSUMB1YHROJGWI5TMTHP	http://www.movoto.com/sunnyvale-ca/827-lusterleaf-dr-sunnyvale-ca-94086-100_81415529/	http://100.mlsimages.movoto.com/029/81415529_0.jpg	827 Lusterleaf Dr	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:23:32 UTC 2014
3X7837UUADYIJUVFQ4MGKJKJYDG6JX	http://www.movoto.com/sunnyvale-ca/1001-e-evelyn-ter-130-sunnyvale-ca-94086-100_81425308/	http://100.mlsimages.movoto.com/008/81425308_0.jpg	1001 E Evelyn TER #130	sunnyvale	A2BO8M77CS3SGZ	2 Star	Fri Nov 14 03:23:50 UTC 2014
3NI0WFPPI9GBHOUT4WCA2E5NZ4A60Q	http://www.movoto.com/cupertino-ca/22630-san-juan-rd-cupertino-ca-95014-100_81414306/	http://100.mlsimages.movoto.com/006/81414306_0.jpg	22630 San Juan Rd	cupertino	A2BO8M77CS3SGZ	3 Star - Avg.	Fri Nov 14 03:24:55 UTC 2014
3M67TQBQQHOU0KU9U5CFBU82YRU9AV	http://www.movoto.com/sunnyvale-ca/614-arcadia-ter-101-sunnyvale-ca-94085-100_81415916/	http://100.mlsimages.movoto.com/016/81415916_0.jpg	614 Arcadia TER #101	sunnyvale	A2BO8M77CS3SGZ	3 Star - Avg.	Fri Nov 14 03:25:15 UTC 2014
344M16OZKIFIFZFFBKX6PETDOV9ENU	http://www.movoto.com/sunnyvale-ca/940-w-iowa-ave-sunnyvale-ca-94086-100_81427459/	http://100.mlsimages.movoto.com/059/81427459_0.jpg	940 W Iowa Ave	sunnyvale	AWISGDFIKTX85	3 Star - Avg.	Fri Nov 14 03:26:02 UTC 2014
39WICJI5ATS9MQD1POR41AWP7KR3Z9	http://www.movoto.com/sunnyvale-ca/428-e-washington-ave-sunnyvale-ca-94086-110_422438/	http://110.mlsimages.movoto.com/038/422438_0.jpg	428 E. Washington Ave	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:25:27 UTC 2014
3QGHA0EA0J0AVQC9TUM3KP0JEA0BWI	http://www.movoto.com/sunnyvale-ca/880-e-fremont-ave-515-sunnyvale-ca-94087-100_81342619/	http://100.mlsimages.movoto.com/019/81342619_0.jpg	880 E Fremont Ave #515	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:26:22 UTC 2014
33P2GD6NRNSTR3LE48DWIP9MMGVHK7	http://www.movoto.com/sunnyvale-ca/1774-karameos-ct-sunnyvale-ca-94087-100_81407714/	http://100.mlsimages.movoto.com/014/81407714_0.jpg	1774 Karameos Ct	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:25:49 UTC 2014
31JUPBOORN4BIY23M4VRKCT28XAL8Z	http://www.movoto.com/sunnyvale-ca/638-johanna-ave-sunnyvale-ca-94085-100_81412440/	http://100.mlsimages.movoto.com/040/81412440_0.jpg	638 Johanna Ave	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:26:33 UTC 2014
3S4TINXCC0N2QH3728VT3VNXB80OBI	http://www.movoto.com/sunnyvale-ca/1511-yukon-dr-sunnyvale-ca-94087-100_81421697/	http://100.mlsimages.movoto.com/097/81421697_0.jpg	1511 Yukon Dr	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:28:14 UTC 2014
3HYV4299H0WXCSSB5I8N7H3IZ0AE86	http://www.movoto.com/sunnyvale-ca/1166-charmwood-sunnyvale-ca-94089-12_40629544/	http://12.mlsimages.movoto.com/044/40629544_0.jpg	1166 Charmwood	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:27:02 UTC 2014
39XCQ6V3KY4ACVGU12IMJ91EGCK569	http://www.movoto.com/sunnyvale-ca/1216-hollenbeck-ave-sunnyvale-ca-94087-100_81434310/	http://100.mlsimages.movoto.com/010/81434310_0.jpg	1216 Hollenbeck Ave	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:27:57 UTC 2014
36818Z1KV3D8LI5TDWB5KH5GYZK3A8	http://www.movoto.com/sunnyvale-ca/1301-pauline-dr-sunnyvale-ca-94087-100_81407840/	http://100.mlsimages.movoto.com/040/81407840_0.jpg	1301 Pauline Dr	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:28:05 UTC 2014
3W9XHF7WGKVJWCC942ULW8CAXAQKTK	http://www.movoto.com/sunnyvale-ca/1083-e-duane-ave-121-sunnyvale-ca-94085-100_81400553/	http://100.mlsimages.movoto.com/053/81400553_0.jpg	1083 E Duane Ave #121	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:27:14 UTC 2014
39O6Z4JLX2X4T4F58G9PNK8XQ4LXV2	http://www.movoto.com/sunnyvale-ca/990-w-iowa-ave-sunnyvale-ca-94086-100_81411805/	http://100.mlsimages.movoto.com/005/81411805_0.jpg	990 W Iowa Ave	sunnyvale	AWISGDFIKTX85	2 Star	Fri Nov 14 03:27:34 UTC 2014
3X4Q1O9UBHMFO50HPRJDYT11SI97OF	http://www.movoto.com/sunnyvale-ca/561-morse-ave-sunnyvale-ca-94085-100_81414374/	http://100.mlsimages.movoto.com/074/81414374_0.jpg	561 Morse Ave	sunnyvale	A2BO8M77CS3SGZ	3 Star - Avg.	Fri Nov 14 03:26:53 UTC 2014
3DFYDSXB2W03L5LGMMKJ0PYZ1ZYJUC	http://www.movoto.com/sunnyvale-ca/220-w-red-oak-dr-g-sunnyvale-ca-94086-100_81402086/	http://100.mlsimages.movoto.com/086/81402086_0.jpg	220 W Red Oak Dr #g	sunnyvale	A2BO8M77CS3SGZ	2 Star	Fri Nov 14 03:26:35 UTC 2014
